UserId;SimilarUser;Similarity
49460;80538;0.0147
49460;80683;0.041
49460;81977;0.0106
49460;82407;0.014
49460;85426;0.0275
49460;86189;0.0101
49460;86202;0.0275
49460;88283;0.006
49460;88693;0.0334
49460;88793;0.0402
49460;89014;0.0408
49460;92405;0.019
49460;93629;0.01
49460;95932;0.0183
49460;96448;0.0215
49460;98758;0.0483
49460;98787;0.0172
49460;100459;0.0095
49460;100578;0.0216
49460;101876;0.0176
49460;102359;0.0079
49460;105517;0.0132
49460;107301;0.0138
49460;108005;0.0226
49460;109901;0.0176
49460;110934;0.0447
49460;111174;0.0329
49460;112083;0.0237
49460;113270;0.0287
49460;114444;0.0298
49460;115003;0.0117
49460;117111;0.0172
49460;117539;0.0324
49460;120908;0.0193
49460;123056;0.0115
49460;123790;0.0188
49460;123883;0.0047
49460;126492;0.024
49460;129008;0.0086
49460;129851;0.0138
49460;130554;0.0108
49460;132083;0.0202
49460;132836;0.0047
49460;133571;0.0123
49460;136139;0.0108
49460;136252;0.0227
49460;136348;0.0097
49460;137589;0.0108
49460;137688;0.0098
49460;138097;0.0187
49460;138543;0.0317
49460;140358;0.0077
49460;141493;0.011
49460;141710;0.0138
49460;141901;0.0072
49460;142121;0.0405
49460;143415;0.0106
49460;144255;0.0153
49460;145165;0.0223
49460;145449;0.049
49460;146348;0.0192
49460;146803;0.0253
49460;147141;0.0117
49460;147451;0.0103
49460;150979;0.0069
49460;154176;0.0391
49460;154992;0.0147
49460;155219;0.0116
49460;156467;0.0081
49460;157811;0.0115
49460;159440;0.0362
49460;160295;0.0115
49460;162590;0.0204
49460;162738;0.012
49460;164323;0.0161
49460;164533;0.012
49460;164675;0.0096
49460;165308;0.0251
49460;165319;0.0054
49460;168064;0.0141
49460;168245;0.0045
49460;168464;0.0245
49460;169699;0.016
49460;169779;0.0113
49460;170634;0.009
49460;171970;0.0143
49460;174092;0.0105
49460;174216;0.0125
49460;177432;0.0083
49460;179744;0.0131
49460;180957;0.0233
49460;181687;0.0085
49460;183046;0.0103
49460;183995;0.0108
49460;185176;0.0116
49460;187256;0.0202
49460;188010;0.0134
49460;189973;0.0201
49460;192093;0.0154
49460;193499;0.0325
49460;194600;0.0232
49460;196466;0.0176
49460;196502;0.0149
49460;197364;0.0073
49460;198012;0.0166
49460;199772;0.0071
49460;201447;0.0216
49460;201674;0.0113
49460;201783;0.0093
49460;202277;0.011
49460;204359;0.0147
49460;207782;0.0211
49460;208406;0.0106
49460;208829;0.0166
49460;209373;0.0108
49460;209516;0.0023
49460;209875;0.0108
49460;211344;0.0107
49460;211430;0.0226
49460;212645;0.0243
49460;214786;0.0111
49460;217121;0.0152
49460;217740;0.008
49460;219683;0.01
49460;220240;0.0162
49460;221445;0.0135
49460;222204;0.0113
49460;223087;0.0068
49460;224430;0.0299
49460;225595;0.017
49460;226006;0.0107
49460;229329;0.005
49460;229741;0.0319
49460;230249;0.017
49460;231237;0.0246
49460;231827;0.0106
49460;234721;0.0106
49460;235282;0.018
49460;235935;0.0094
49460;236058;0.0115
49460;239584;0.0159
49460;240403;0.0063
49460;240567;0.0194
49460;242083;0.037
49460;244171;0.0288
49460;244277;0.0125
49460;245410;0.0065
49460;245645;0.0148
49460;246311;0.0112
49460;246513;0.0219
49460;250184;0.0326
49460;250936;0.0169
49460;251394;0.0092
49460;251843;0.0181
49460;252820;0.0153
49460;252827;0.0122
49460;253556;0.0121
49460;253821;0.0168
49460;257700;0.0166
49460;258938;0.0165
49460;259260;0.0283
49460;260183;0.0105
49460;260897;0.0153
49460;263163;0.0097
49460;266056;0.0061
49460;266865;0.0075
49460;268030;0.0133
49460;268110;0.007
49460;268622;0.0156
49460;269890;0.0193
49460;271195;0.0073
49460;271448;0.0255
49460;271705;0.012
49460;273979;0.0114
49460;276680;0.0382
49460;277427;0.0087
49889;12982;0.007
49889;21576;0.0183
49889;26583;0.0127
49889;27140;0.0126
49889;36299;0.012
49889;38273;0.0026
49889;39281;0.0176
49889;41841;0.0167
49889;49889;1.0
49889;64241;0.0104
49889;67663;0.0233
49889;70594;0.0089
49889;82831;0.0214
49889;83287;0.013
49889;85757;0.0134
49889;93426;0.0153
49889;100846;0.0087
49889;109955;0.0093
49889;110483;0.013
49889;110746;0.0224
49889;115002;0.007
49889;129465;0.0184
49889;132173;0.0016
49889;132836;0.0104
49889;141710;0.017
49889;148199;0.0091
49889;149934;0.0027
49889;157811;0.0141
49889;163973;0.0079
49889;174092;0.0092
49889;177090;0.012
49889;179978;0.007
49889;181076;0.0098
49889;201017;0.0071
49889;201684;0.0046
49889;216683;0.0054
49889;224525;0.0116
49889;244171;0.014
49889;244277;0.0183
49889;247429;0.0079
49889;249862;0.0109
49889;250405;0.0135
49889;263163;0.0141
49889;266056;0.009
49889;271448;0.0135
50225;2276;0.0042
50225;2766;0.0145
50225;6242;0.0087
50225;6323;0.0054
50225;6543;0.0059
50225;6563;0.0362
50225;7915;0.0223
50225;8066;0.0143
50225;10447;0.0189
50225;12982;0.0109
50225;13273;0.031
50225;13850;0.0115
50225;14422;0.0099
50225;16106;0.0171
50225;16943;0.0456
50225;17950;0.0106
50225;18067;0.0079
50225;19711;0.0174
50225;21576;0.0142
50225;21659;0.0104
50225;22625;0.0129
50225;23571;0.0142
50225;25601;0.0097
50225;26593;0.0157
50225;30533;0.0174
50225;30735;0.0099
50225;32440;0.0257
50225;32721;0.0214
50225;33580;0.0198
50225;35836;0.0067
50225;36907;0.0114
50225;37208;0.0093
50225;37538;0.0221
50225;37712;0.0074
50225;39467;0.0298
50225;39773;0.0172
50225;40889;0.0124
50225;41781;0.0275
50225;43910;0.0117
50225;44728;0.0243
50225;47316;0.0113
50225;49422;0.0354
50225;50225;1.0
50225;53220;0.0094
50225;55490;0.0066
50225;55927;0.0173
50225;56554;0.0168
50225;61901;0.0144
50225;62862;0.0171
50225;62891;0.0165
50225;65258;0.0084
50225;67663;0.0103
50225;68185;0.0146
50225;70594;0.0186
50225;73681;0.0127
50225;75591;0.0063
50225;75860;0.0155
50225;76151;0.021
50225;76483;0.0178
50225;76818;0.0141
50225;78448;0.0163
50225;80538;0.016
50225;82511;0.0016
50225;83287;0.0097
50225;84024;0.0128
50225;85526;0.011
50225;85757;0.0081
50225;86189;0.0156
50225;87712;0.0121
50225;88693;0.0258
50225;92810;0.0085
50225;95316;0.0136
50225;96554;0.0144
50225;97754;0.0132
50225;98787;0.0263
50225;100644;0.0159
50225;100846;0.0235
50225;101305;0.0283
50225;101606;0.0094
50225;101876;0.0103
50225;102647;0.0093
50225;103304;0.0538
50225;105517;0.0203
50225;107301;0.0305
50225;108005;0.0274
50225;108352;0.0153
50225;110373;0.0141
50225;110934;0.0213
50225;111174;0.0188
50225;112083;0.007
50225;113270;0.0112
50225;113904;0.0141
50225;114544;0.0107
50225;117111;0.0167
50225;120908;0.0162
50225;122429;0.0147
50225;124310;0.0137
50225;124487;0.0089
50225;126296;0.036
50225;126693;0.018
50225;127129;0.0169
50225;127826;0.0179
50225;128085;0.0336
50225;129008;0.0161
50225;133571;0.0147
50225;133689;0.019
50225;134247;0.0271
50225;136139;0.0131
50225;137589;0.013
50225;137688;0.0152
50225;138995;0.0165
50225;140358;0.0093
50225;141710;0.0306
50225;141819;0.0142
50225;142121;0.0125
50225;143415;0.0044
50225;145641;0.0189
50225;146348;0.0102
50225;147451;0.014
50225;147965;0.0198
50225;152186;0.0096
50225;155219;0.0198
50225;156467;0.0061
50225;157247;0.0176
50225;158226;0.005
50225;163804;0.0127
50225;164027;0.0317
50225;164096;0.0192
50225;164323;0.0235
50225;168064;0.0107
50225;168387;0.0197
50225;169663;0.006
50225;170184;0.0131
50225;170513;0.0122
50225;171970;0.0139
50225;172061;0.0078
50225;175052;0.0128
50225;177072;0.0121
50225;178199;0.0285
50225;178522;0.0081
50225;178667;0.0191
50225;179718;0.0155
50225;181687;0.0143
50225;182993;0.0114
50225;183958;0.0087
50225;183995;0.0099
50225;185176;0.014
50225;187256;0.0103
50225;188010;0.0208
50225;189973;0.0121
50225;190741;0.0117
50225;193499;0.0171
50225;193898;0.0121
50225;194600;0.0196
50225;195469;0.0195
50225;196466;0.0407
50225;196738;0.0158
50225;199772;0.0033
50225;202277;0.0401
50225;203799;0.0032
50225;205473;0.011
50225;205980;0.0304
50225;207246;0.0152
50225;207782;0.0109
50225;208406;0.0208
50225;208671;0.0253
50225;209373;0.0376
50225;209516;0.0091
50225;209875;0.0165
50225;211344;0.0152
50225;211919;0.0111
50225;214786;0.0186
50225;217318;0.0219
50225;217740;0.0125
50225;218552;0.0293
50225;221445;0.0143
50225;223154;0.0142
50225;224430;0.0158
50225;226965;0.0041
50225;229313;0.0302
50225;229741;0.012
50225;231237;0.0248
50225;231827;0.008
50225;232945;0.011
50225;233711;0.0281
50225;234597;0.0134
50225;235282;0.0248
50225;236058;0.0077
50225;236172;0.0234
50225;236340;0.0107
50225;238864;0.0077
50225;239584;0.0224
50225;240567;0.0191
50225;240568;0.0063
50225;241980;0.0098
50225;242299;0.0156
50225;244171;0.0153
50225;244277;0.0142
50225;244627;0.0181
50225;245410;0.008
50225;245645;0.0126
50225;246156;0.0138
50225;246311;0.0245
50225;247429;0.0069
50225;249628;0.0313
50225;249924;0.0359
50225;251495;0.0244
50225;251843;0.0164
50225;252820;0.0132
50225;252827;0.0099
50225;254206;0.0057
50225;259378;0.019
50225;260897;0.0087
50225;260944;0.0127
50225;261037;0.0115
50225;263163;0.0274
50225;263325;0.0257
50225;263877;0.0201
50225;264031;0.0168
50225;264525;0.0081
50225;266056;0.0228
50225;268032;0.0205
50225;268110;0.0172
50225;269890;0.0079
50225;270820;0.0119
50225;271195;0.0154
50225;271448;0.0075
50225;271705;0.0233
50225;272225;0.015
50225;273979;0.0181
50225;274301;0.0134
50225;276680;0.0188
50225;277427;0.0103
50225;277478;0.0123
50225;278188;0.0189
50547;4017;0.0146
50547;6242;0.0273
50547;10314;0.0189
50547;10447;0.0321
50547;19664;0.0308
50547;29855;0.0232
50547;30487;0.0158
50547;33580;0.0423
50547;36715;0.0487
50547;37538;0.0378
50547;40889;0.0342
50547;43806;0.0925
50547;50547;1.0
50547;55493;0.0367
50547;62891;0.0453
50547;66942;0.0499
50547;80810;0.0513
50547;82407;0.0255
50547;87712;0.0727
50547;92979;0.0264
50547;104429;0.034
50547;105374;0.0306
50547;114544;0.0999
50547;115003;0.013
50547;138578;0.0158
50547;140036;0.0119
50547;141493;0.0888
50547;143163;0.0412
50547;150979;0.0376
50547;154992;0.1041
50547;157247;0.0173
50547;161974;0.025
50547;168047;0.0269
50547;187065;0.0064
50547;190459;0.0947
50547;192093;0.028
50547;194600;0.015
50547;206074;0.0353
50547;207721;0.1268
50547;208671;0.0704
50547;209373;0.0512
50547;223087;0.017
50547;223154;0.0216
50547;224430;0.0187
50547;226965;0.0124
50547;229313;0.0238
50547;230030;0.0304
50547;233711;0.0402
50547;244277;0.0338
50547;255218;0.0244
50547;264031;0.04
50547;264525;0.0174
50730;6563;0.0236
50730;7125;0.0197
50730;8066;0.023
50730;8067;0.0356
50730;10314;0.0254
50730;14422;0.0356
50730;23288;0.0143
50730;25409;0.0131
50730;30487;0.0189
50730;30735;0.0305
50730;31391;0.0222
50730;38273;0.0051
50730;43910;0.014
50730;48494;0.0166
50730;50730;1.0
50730;53220;0.0166
50730;62862;0.0199
50730;63394;0.0208
50730;67547;0.0136
50730;72352;0.0111
50730;75591;0.0122
50730;82407;0.0178
50730;83287;0.0297
50730;84024;0.0264
50730;85656;0.0149
50730;86202;0.0239
50730;92810;0.0264
50730;95316;0.0102
50730;95932;0.0124
50730;95991;0.0284
50730;97754;0.0317
50730;98787;0.0438
50730;99955;0.0271
50730;100459;0.0136
50730;100644;0.0254
50730;101876;0.0208
50730;102275;0.0157
50730;107244;0.0297
50730;107301;0.0226
50730;108005;0.0296
50730;108285;0.0224
50730;113270;0.016
50730;114444;0.0171
50730;119575;0.0236
50730;120908;0.0218
50730;124487;0.0166
50730;126296;0.0432
50730;128085;0.012
50730;128696;0.0171
50730;133689;0.0235
50730;135831;0.0267
50730;136252;0.0175
50730;141444;0.0506
50730;141493;0.018
50730;141710;0.0223
50730;141901;0.0186
50730;146564;0.0225
50730;153718;0.0127
50730;162052;0.0298
50730;163973;0.0148
50730;164323;0.0366
50730;172061;0.0188
50730;174216;0.0163
50730;174830;0.0477
50730;175052;0.0231
50730;177374;0.021
50730;177432;0.0108
50730;178199;0.0112
50730;180348;0.0201
50730;180586;0.0433
50730;180957;0.0169
50730;183046;0.0325
50730;183995;0.0072
50730;187065;0.0115
50730;187520;0.0281
50730;189973;0.0022
50730;193499;0.0103
50730;196502;0.0156
50730;202277;0.0474
50730;205473;0.0189
50730;208147;0.0296
50730;208406;0.0173
50730;208671;0.0156
50730;209756;0.0113
50730;211919;0.0192
50730;216466;0.0232
50730;221445;0.0196
50730;223087;0.0354
50730;224430;0.0192
50730;227705;0.0133
50730;228681;0.0271
50730;231237;0.0448
50730;232945;0.0049
50730;235282;0.0233
50730;235392;0.0267
50730;235935;0.0192
50730;236340;0.022
50730;238864;0.0237
50730;240035;0.0165
50730;240568;0.0136
50730;241666;0.0131
50730;242299;0.0193
50730;243930;0.0454
50730;244627;0.0127
50730;256247;0.0169
50730;259260;0.0664
50730;260897;0.0194
50730;264082;0.0213
50730;267635;0.0074
50730;268032;0.0246
50730;268622;0.0259
50730;269157;0.0243
50730;269728;0.0144
50730;270820;0.0191
50730;274301;0.0421
50730;277427;0.0258
51094;9856;0.0927
51094;16155;0.0889
51094;51094;1.0
51094;64436;0.0808
51094;77480;0.0576
51094;97874;0.0435
51094;101876;0.0626
51094;102647;0.0381
51094;105517;0.0504
51094;110934;0.041
51094;133571;0.0612
51094;142121;0.0747
51094;193458;0.0581
51094;218608;0.0428
51094;239584;0.0504
51094;239594;0.0372
51094;243700;0.0671
51094;250962;0.0426
51094;252820;0.0553
51094;271195;0.0514
51350;2033;0.0098
51350;6543;0.0091
51350;7125;0.0199
51350;7158;0.0455
51350;8067;0.0399
51350;8245;0.0247
51350;11993;0.0229
51350;16106;0.0237
51350;16155;0.0258
51350;17950;0.0088
51350;19664;0.0089
51350;24194;0.0139
51350;25409;0.0277
51350;27462;0.034
51350;30735;0.0137
51350;30972;0.027
51350;32440;0.0177
51350;36327;0.0221
51350;36609;0.0153
51350;41841;0.0067
51350;44728;0.0239
51350;49460;0.0147
51350;51350;1.0
51350;53220;0.0089
51350;55490;0.005
51350;56554;0.0308
51350;60707;0.0056
51350;64436;0.0234
51350;70052;0.0159
51350;70065;0.0277
51350;73651;0.025
51350;73681;0.0154
51350;75591;0.0111
51350;76151;0.0068
51350;82511;0.0127
51350;83109;0.0226
51350;85993;0.0176
51350;88693;0.0602
51350;88793;0.0177
51350;91342;0.025
51350;93426;0.0179
51350;97754;0.0164
51350;99955;0.0078
51350;100459;0.0122
51350;100846;0.0114
51350;101876;0.0116
51350;102275;0.019
51350;102647;0.0108
51350;104429;0.0138
51350;104665;0.0133
51350;107244;0.0213
51350;110934;0.0287
51350;111174;0.0255
51350;113270;0.0202
51350;113904;0.0219
51350;114544;0.0155
51350;115002;0.0211
51350;115003;0.0088
51350;117111;0.0615
51350;120908;0.0201
51350;123095;0.019
51350;123883;0.0352
51350;127129;0.0187
51350;129008;0.0163
51350;129465;0.0216
51350;132083;0.0381
51350;132173;0.0186
51350;133689;0.0294
51350;136348;0.0219
51350;136382;0.0468
51350;137688;0.0164
51350;138198;0.0272
51350;141444;0.0106
51350;141493;0.0161
51350;143163;0.0149
51350;145641;0.0146
51350;146803;0.0199
51350;148199;0.0221
51350;149934;0.0439
51350;152186;0.0177
51350;153718;0.0175
51350;154992;0.0277
51350;155014;0.013
51350;155219;0.0373
51350;156467;0.0118
51350;161974;0.0392
51350;162052;0.0096
51350;163804;0.0176
51350;164027;0.0341
51350;165308;0.011
51350;166824;0.0313
51350;173835;0.032
51350;174092;0.0197
51350;174216;0.0235
51350;177072;0.0242
51350;177090;0.086
51350;177374;0.0827
51350;178522;0.0098
51350;178667;0.0231
51350;179718;0.0495
51350;181687;0.0248
51350;182993;0.0096
51350;183046;0.0245
51350;187065;0.0203
51350;187256;0.0133
51350;189973;0.0176
51350;193499;0.0114
51350;193898;0.0188
51350;198012;0.0161
51350;199416;0.0116
51350;201674;0.0603
51350;202277;0.0243
51350;204591;0.0282
51350;209373;0.0203
51350;209516;0.0044
51350;211919;0.012
51350;213150;0.0146
51350;216012;0.0078
51350;216683;0.0083
51350;217318;0.0125
51350;218552;0.0152
51350;218608;0.0094
51350;222941;0.0375
51350;223087;0.0128
51350;223154;0.0201
51350;224430;0.0242
51350;226965;0.008
51350;227705;0.0173
51350;233711;0.0234
51350;234359;0.0118
51350;234597;0.013
51350;235392;0.0215
51350;235935;0.0174
51350;236340;0.0148
51350;238526;0.0322
51350;238699;0.016
51350;240403;0.0121
51350;241980;0.0208
51350;242073;0.0245
51350;245410;0.011
51350;246156;0.0191
51350;246513;0.0193
51350;247055;0.0426
51350;247447;0.0146
51350;250184;0.0245
51350;250330;0.0039
51350;250936;0.06
51350;251140;0.0183
51350;252071;0.021
51350;255218;0.0177
51350;257028;0.0126
51350;258938;0.0241
51350;259035;0.033
51350;260944;0.0206
51350;264031;0.0087
51350;264082;0.019
51350;268110;0.0132
51350;269157;0.0174
51350;269321;0.0208
51350;269890;0.0544
51350;271448;0.0058
51350;273113;0.036
51350;274301;0.0101
51350;277639;0.0162
51386;2276;0.0087
51386;10819;0.0203
51386;13273;0.0183
51386;35836;0.0143
51386;51386;1.0
51386;68185;0.0299
51386;92547;0.0211
51386;93629;0.0132
51386;114178;0.0216
51386;149084;0.0346
51386;163570;0.0154
51386;164675;0.0187
51386;183196;0.0132
51386;193458;0.0159
51386;196160;0.0083
51386;208671;0.0185
51386;209373;0.024
51386;246311;0.0153
51386;259829;0.0197
51386;271448;0.0112
52199;1733;0.0079
52199;2110;0.0067
52199;4385;0.0046
52199;6543;0.0064
52199;6563;0.0073
52199;7286;0.0091
52199;8245;0.0077
52199;8253;0.0083
52199;8936;0.012
52199;9908;0.0104
52199;11629;0.0106
52199;12982;0.0051
52199;13082;0.0155
52199;13850;0.0079
52199;14422;0.0063
52199;21576;0.0097
52199;22625;0.0062
52199;26593;0.0107
52199;30533;0.0164
52199;30735;0.0115
52199;32627;0.0131
52199;36299;0.002
52199;38781;0.017
52199;47316;0.0096
52199;48025;0.0077
52199;52199;1.0
52199;52917;0.0039
52199;55187;0.013
52199;55490;0.0081
52199;55927;0.0095
52199;62891;0.0039
52199;63394;0.0073
52199;66942;0.0064
52199;72352;0.0074
52199;75591;0.0043
52199;76483;0.0097
52199;77809;0.0061
52199;78553;0.0095
52199;82407;0.008
52199;85426;0.0213
52199;85526;0.0059
52199;85656;0.0042
52199;85993;0.0076
52199;88677;0.0075
52199;89014;0.0141
52199;91266;0.0151
52199;92547;0.0091
52199;92810;0.0048
52199;93629;0.0038
52199;94242;0.0065
52199;94985;0.0081
52199;95991;0.0081
52199;96054;0.0104
52199;98787;0.0111
52199;100846;0.0066
52199;102647;0.0036
52199;102702;0.0151
52199;103304;0.0232
52199;104399;0.005
52199;104665;0.0087
52199;105517;0.0066
52199;107301;0.01
52199;108285;0.0057
52199;109574;0.0054
52199;110483;0.0061
52199;114216;0.0107
52199;114444;0.0142
52199;115003;0.0066
52199;116122;0.0045
52199;117539;0.0164
52199;120093;0.0065
52199;123883;0.0212
52199;124078;0.0065
52199;126492;0.0057
52199;128696;0.0089
52199;133296;0.0094
52199;134837;0.0091
52199;136010;0.0037
52199;136252;0.009
52199;136382;0.0071
52199;137589;0.026
52199;137688;0.0101
52199;138097;0.0219
52199;138543;0.0092
52199;138995;0.0099
52199;140358;0.0195
52199;141444;0.0033
52199;143415;0.0076
52199;146348;0.007
52199;146803;0.0076
52199;147141;0.0186
52199;150979;0.008
52199;152186;0.0077
52199;153718;0.0067
52199;155014;0.004
52199;156467;0.0047
52199;158254;0.0107
52199;162052;0.0066
52199;163761;0.0063
52199;163973;0.0066
52199;164323;0.0081
52199;164828;0.0052
52199;166922;0.0115
52199;168047;0.0054
52199;168064;0.0102
52199;168144;0.0148
52199;168245;0.0039
52199;169233;0.027
52199;169779;0.0082
52199;170513;0.0156
52199;172512;0.0219
52199;175052;0.0089
52199;177072;0.0312
52199;177374;0.0105
52199;177432;0.006
52199;177690;0.0091
52199;179730;0.0237
52199;180917;0.031
52199;183046;0.0076
52199;189139;0.0031
52199;196160;0.0039
52199;196502;0.0088
52199;203075;0.0134
52199;205473;0.0123
52199;205980;0.0092
52199;207349;0.0177
52199;212965;0.0113
52199;213150;0.0101
52199;216466;0.0163
52199;216683;0.0132
52199;217106;0.0111
52199;224138;0.0118
52199;224430;0.0084
52199;224646;0.0074
52199;226879;0.0646
52199;227705;0.0038
52199;229313;0.0074
52199;231827;0.0034
52199;236340;0.0073
52199;238557;0.0138
52199;238864;0.0076
52199;241548;0.0112
52199;242083;0.0055
52199;244627;0.0072
52199;245410;0.0056
52199;246617;0.0063
52199;247447;0.0137
52199;249628;0.006
52199;249862;0.0076
52199;250184;0.0133
52199;252865;0.0119
52199;254206;0.0046
52199;255092;0.0053
52199;258690;0.0164
52199;258938;0.003
52199;259629;0.0166
52199;259829;0.0097
52199;260897;0.0111
52199;264525;0.0062
52199;264637;0.0116
52199;268110;0.0025
52199;269157;0.0107
52199;269321;0.0297
52199;270820;0.0067
52199;271448;0.005
52199;271705;0.0061
52199;273086;0.0189
52199;273113;0.0119
52199;277427;0.0063
52203;33145;0.0129
52203;52203;1.0
52203;56039;0.0475
52203;90232;0.007
52203;137397;0.0407
52203;183287;0.0754
52350;254;0.0596
52350;1903;0.0114
52350;2033;0.0486
52350;4017;0.0075
52350;6563;0.0285
52350;8253;0.0201
52350;8681;0.0142
52350;9417;0.0203
52350;9908;0.029
52350;12982;0.0045
52350;13082;0.0282
52350;14422;0.0091
52350;15418;0.1658
52350;16916;0.0197
52350;20201;0.0155
52350;21576;0.0251
52350;22625;0.0158
52350;25409;0.0075
52350;26883;0.0126
52350;28523;0.0128
52350;28634;0.0093
52350;30735;0.0247
52350;32122;0.0278
52350;32721;0.0079
52350;33580;0.0138
52350;36907;0.0169
52350;37208;0.0141
52350;37712;0.0073
52350;38273;0.0287
52350;39281;0.0087
52350;39467;0.0071
52350;39616;0.0156
52350;43806;0.0238
52350;48025;0.0089
52350;48046;0.0138
52350;48494;0.0095
52350;52350;1.0
52350;55178;0.0143
52350;55493;0.0081
52350;55927;0.0136
52350;60707;0.015
52350;61901;0.0081
52350;66942;0.0362
52350;69721;0.0194
52350;73681;0.0443
52350;75591;0.0088
52350;76223;0.0507
52350;78448;0.0114
52350;78553;0.0213
52350;79186;0.0122
52350;80538;0.0102
52350;81560;0.0135
52350;81977;0.0146
52350;83637;0.0055
52350;85426;0.0115
52350;85993;0.0306
52350;87712;0.0119
52350;87974;0.0247
52350;88122;0.0441
52350;94985;0.0082
52350;95932;0.0091
52350;96554;0.0159
52350;100578;0.0146
52350;101305;0.0114
52350;102647;0.0268
52350;102702;0.01
52350;104399;0.0044
52350;105517;0.0274
52350;106007;0.0068
52350;107301;0.0143
52350;109461;0.0168
52350;110934;0.0178
52350;114544;0.0114
52350;124597;0.0133
52350;125519;0.0106
52350;126492;0.0103
52350;126604;0.0071
52350;126693;0.0165
52350;128696;0.0116
52350;130554;0.0122
52350;132083;0.0173
52350;135458;0.0188
52350;136010;0.0499
52350;137589;0.0102
52350;138543;0.034
52350;138995;0.0293
52350;140358;0.0107
52350;143163;0.0106
52350;145449;0.0068
52350;146230;0.0066
52350;146348;0.008
52350;146803;0.0112
52350;147141;0.0209
52350;149084;0.0244
52350;153718;0.0138
52350;155014;0.0132
52350;155495;0.0359
52350;158226;0.0344
52350;162738;0.0225
52350;163202;0.0229
52350;163570;0.0085
52350;164675;0.008
52350;165308;0.0098
52350;165319;0.0051
52350;168047;0.0111
52350;170513;0.01
52350;170634;0.0323
52350;172512;0.0157
52350;177374;0.0119
52350;177432;0.0138
52350;178199;0.0123
52350;179978;0.0221
52350;182334;0.021
52350;183046;0.0124
52350;183088;0.0403
52350;185176;0.0453
52350;196160;0.0082
52350;196738;0.0124
52350;201290;0.0366
52350;201783;0.0369
52350;203075;0.0667
52350;204359;0.0082
52350;205473;0.0087
52350;208141;0.0399
52350;208406;0.011
52350;208829;0.0107
52350;209516;0.0056
52350;209756;0.0089
52350;214786;0.0092
52350;219683;0.0063
52350;220240;0.0135
52350;222050;0.01
52350;222488;0.0203
52350;224138;0.0107
52350;225199;0.0182
52350;225989;0.0269
52350;226965;0.0486
52350;229011;0.008
52350;229329;0.007
52350;229741;0.0455
52350;234597;0.0082
52350;236058;0.0106
52350;236340;0.0075
52350;238961;0.0255
52350;239584;0.0095
52350;240035;0.0173
52350;240401;0.0115
52350;240403;0.0096
52350;241666;0.0108
52350;242083;0.0144
52350;242409;0.0092
52350;244171;0.0133
52350;244277;0.0048
52350;245371;0.0116
52350;245410;0.0063
52350;247447;0.0083
52350;249862;0.0103
52350;250764;0.027
52350;250962;0.0107
52350;252820;0.013
52350;252865;0.0136
52350;254206;0.0059
52350;259629;0.0151
52350;259901;0.0114
52350;260897;0.0286
52350;263163;0.012
52350;264317;0.0641
52350;264525;0.009
52350;266866;0.0124
52350;268032;0.0125
52350;270820;0.0137
52350;271448;0.0205
52350;271705;0.0442
52350;274301;0.0082
52917;2276;0.0038
52917;2891;0.0145
52917;6543;0.0051
52917;8253;0.0156
52917;8681;0.0067
52917;10447;0.0276
52917;12824;0.0018
52917;13082;0.011
52917;13273;0.01
52917;13850;0.004
52917;14422;0.0045
52917;15418;0.0042
52917;16106;0.0108
52917;19711;0.0071
52917;20201;0.0124
52917;21364;0.0081
52917;21576;0.0043
52917;21659;0.0112
52917;22625;0.0079
52917;23571;0.0099
52917;25409;0.0127
52917;25601;0.0076
52917;28523;0.0064
52917;30487;0.0084
52917;30511;0.0044
52917;30533;0.0072
52917;30735;0.0226
52917;30972;0.0085
52917;31919;0.0221
52917;32440;0.0043
52917;32721;0.007
52917;36554;0.0137
52917;36609;0.0054
52917;36907;0.0056
52917;38273;0.0088
52917;38556;0.006
52917;39281;0.0077
52917;40889;0.0077
52917;41841;0.0096
52917;43619;0.0125
52917;45557;0.0133
52917;48494;0.0131
52917;52199;0.0039
52917;52917;1.0
52917;53220;0.0209
52917;53729;0.0089
52917;55493;0.0096
52917;60707;0.0111
52917;62862;0.0124
52917;64436;0.0095
52917;66942;0.0091
52917;67547;0.0104
52917;69721;0.0097
52917;69808;0.0084
52917;70052;0.0255
52917;70065;0.0094
52917;70594;0.0115
52917;73681;0.0053
52917;73923;0.0077
52917;76818;0.0121
52917;77480;0.0072
52917;77809;0.0056
52917;79441;0.005
52917;80538;0.0065
52917;80683;0.0133
52917;81977;0.0098
52917;83637;0.0044
52917;83671;0.0038
52917;84024;0.0078
52917;85526;0.0094
52917;85656;0.0057
52917;85757;0.008
52917;86189;0.0085
52917;86202;0.0139
52917;86835;0.016
52917;88122;0.0147
52917;88693;0.0041
52917;88937;0.016
52917;91203;0.0084
52917;92810;0.0131
52917;93629;0.0083
52917;94242;0.0046
52917;94951;0.0068
52917;95932;0.0126
52917;95991;0.0083
52917;96054;0.0132
52917;97754;0.0072
52917;97874;0.0036
52917;98787;0.0198
52917;100644;0.005
52917;100846;0.0072
52917;101305;0.0049
52917;101606;0.0132
52917;105374;0.0093
52917;107301;0.0078
52917;108352;0.0094
52917;109574;0.0065
52917;114178;0.0063
52917;114216;0.011
52917;114544;0.0026
52917;115003;0.0157
52917;120908;0.0079
52917;122429;0.0128
52917;122793;0.0147
52917;123056;0.0085
52917;124078;0.0107
52917;124487;0.0072
